"Plot-Titel: 10347324"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347324, SEN S/N: 10347324)","Intensität, Lux (LGR S/N: 10347324, SEN S/N: 10347324)","Batterie defekt (LGR S/N: 10347324)","Koppler verbunden (LGR S/N: 10347324)","Host verbunden (LGR S/N: 10347324)","Angehalten (LGR S/N: 10347324)","Dateiende (LGR S/N: 10347324)"
5194,01.05.23 02:30:00 AM,11.041,0.0,,,,,
5195,01.05.23 02:40:00 AM,11.041,0.0,,,,,
5196,01.05.23 02:50:00 AM,11.041,0.0,,,,,
5197,01.05.23 03:00:00 AM,11.139,0.0,,,,,
5198,01.05.23 03:10:00 AM,11.139,0.0,,,,,
5199,01.05.23 03:20:00 AM,11.041,0.0,,,,,
5200,01.05.23 03:30:00 AM,11.041,0.0,,,,,
5201,01.05.23 03:40:00 AM,11.139,0.0,,,,,
5202,01.05.23 03:50:00 AM,11.139,0.0,,,,,
5203,01.05.23 04:00:00 AM,11.139,0.0,,,,,
5204,01.05.23 04:10:00 AM,11.139,0.0,,,,,
5205,01.05.23 04:20:00 AM,11.139,0.0,,,,,
5206,01.05.23 04:30:00 AM,11.139,0.0,,,,,
5207,01.05.23 04:40:00 AM,11.139,0.0,,,,,
5208,01.05.23 04:50:00 AM,11.139,0.0,,,,,
5209,01.05.23 05:00:00 AM,11.139,0.0,,,,,
5210,01.05.23 05:10:00 AM,11.139,0.0,,,,,
5211,01.05.23 05:20:00 AM,11.139,0.0,,,,,
5212,01.05.23 05:30:00 AM,11.139,0.0,,,,,
5213,01.05.23 05:40:00 AM,11.139,0.0,,,,,
5214,01.05.23 05:50:00 AM,11.139,0.0,,,,,
5215,01.05.23 06:00:00 AM,11.139,0.0,,,,,
5216,01.05.23 06:10:00 AM,11.139,0.0,,,,,
5217,01.05.23 06:20:00 AM,11.236,0.0,,,,,
5218,01.05.23 06:30:00 AM,11.334,0.0,,,,,
5219,01.05.23 06:40:00 AM,11.334,0.0,,,,,
5220,01.05.23 06:50:00 AM,11.334,0.0,,,,,
5221,01.05.23 07:00:00 AM,11.334,0.0,,,,,
5222,01.05.23 07:10:00 AM,11.334,0.0,,,,,
5223,01.05.23 07:20:00 AM,11.334,0.0,,,,,
5224,01.05.23 07:30:00 AM,11.334,0.0,,,,,
5225,01.05.23 07:40:00 AM,11.334,0.0,,,,,
5226,01.05.23 07:50:00 AM,11.431,0.0,,,,,
5227,01.05.23 08:00:00 AM,11.431,0.0,,,,,
5228,01.05.23 08:10:00 AM,11.528,0.0,,,,,
5229,01.05.23 08:20:00 AM,11.528,0.0,,,,,
5230,01.05.23 08:30:00 AM,11.528,0.0,,,,,
5231,01.05.23 08:40:00 AM,11.625,0.0,,,,,
5232,01.05.23 08:50:00 AM,11.625,10.8,,,,,
5233,01.05.23 09:00:00 AM,11.625,10.8,,,,,
5234,01.05.23 09:10:00 AM,11.625,32.3,,,,,
5235,01.05.23 09:20:00 AM,11.722,43.1,,,,,
5236,01.05.23 09:30:00 AM,11.722,43.1,,,,,
5237,01.05.23 09:40:00 AM,11.722,64.6,,,,,
5238,01.05.23 09:50:00 AM,11.722,64.6,,,,,
5239,01.05.23 10:00:00 AM,11.625,43.1,,,,,
5240,01.05.23 10:10:00 AM,11.528,301.4,,,,,
5241,01.05.23 10:20:00 AM,11.625,312.2,,,,,
5242,01.05.23 10:30:00 AM,11.916,312.2,,,,,
5243,01.05.23 10:40:00 AM,12.110,430.6,,,,,
5244,01.05.23 10:50:00 AM,12.497,516.7,,,,,
5245,01.05.23 11:00:00 AM,12.594,258.3,,,,,
5246,01.05.23 11:10:00 AM,12.594,312.2,,,,,
5247,01.05.23 11:20:00 AM,12.690,247.6,,,,,
5248,01.05.23 11:30:00 AM,12.690,301.4,,,,,
5249,01.05.23 11:40:00 AM,12.787,204.5,,,,,
5250,01.05.23 11:50:00 AM,12.883,258.3,,,,,
5251,01.05.23 12:00:00 PM,12.883,312.2,,,,,
5252,01.05.23 12:10:00 PM,12.883,258.3,,,,,
5253,01.05.23 12:20:00 PM,12.690,236.8,,,,,
5254,01.05.23 12:30:00 PM,12.690,193.8,,,,,
5255,01.05.23 12:40:00 PM,12.690,312.2,,,,,
5256,01.05.23 12:50:00 PM,12.787,279.9,,,,,
5257,01.05.23 01:00:00 PM,12.883,301.4,,,,,
5258,01.05.23 01:10:00 PM,12.980,538.2,,,,,
5259,01.05.23 01:20:00 PM,13.269,398.3,,,,,
5260,01.05.23 01:30:00 PM,13.750,1248.6,,,,,
5261,01.05.23 01:40:00 PM,13.654,279.9,,,,,
5262,01.05.23 01:50:00 PM,13.365,258.3,,,,,
5263,01.05.23 02:00:00 PM,13.269,344.4,,,,,
5264,01.05.23 02:10:00 PM,13.173,269.1,,,,,
5265,01.05.23 02:20:00 PM,13.173,269.1,,,,,
5266,01.05.23 02:30:00 PM,13.173,279.9,,,,,
5267,01.05.23 02:40:00 PM,13.269,344.4,,,,,
5268,01.05.23 02:50:00 PM,13.269,226.0,,,,,
5269,01.05.23 03:00:00 PM,13.076,226.0,,,,,
5270,01.05.23 03:10:00 PM,13.076,172.2,,,,,
5271,01.05.23 03:20:00 PM,13.076,129.2,,,,,
5272,01.05.23 03:30:00 PM,12.980,107.6,,,,,
5273,01.05.23 03:40:00 PM,12.980,96.9,,,,,
5274,01.05.23 03:50:00 PM,12.883,53.8,,,,,
5275,01.05.23 04:00:00 PM,12.883,32.3,,,,,
5276,01.05.23 04:10:00 PM,12.787,10.8,,,,,
5277,01.05.23 04:20:00 PM,12.787,10.8,,,,,
5278,01.05.23 04:30:00 PM,12.787,0.0,,,,,
5279,01.05.23 04:40:00 PM,12.690,0.0,,,,,
5280,01.05.23 04:50:00 PM,12.690,0.0,,,,,
5281,01.05.23 05:00:00 PM,12.594,0.0,,,,,
5282,01.05.23 05:10:00 PM,12.497,0.0,,,,,
5283,01.05.23 05:20:00 PM,12.497,0.0,,,,,
5284,01.05.23 05:30:00 PM,12.401,0.0,,,,,
5285,01.05.23 05:40:00 PM,12.401,0.0,,,,,
5286,01.05.23 05:50:00 PM,12.401,0.0,,,,,
5287,01.05.23 06:00:00 PM,12.497,0.0,,,,,
5288,01.05.23 06:10:00 PM,12.497,0.0,,,,,
5289,01.05.23 06:20:00 PM,12.497,0.0,,,,,
5290,01.05.23 06:30:00 PM,12.497,0.0,,,,,
5291,01.05.23 06:40:00 PM,12.497,0.0,,,,,
5292,01.05.23 06:50:00 PM,12.401,0.0,,,,,
5293,01.05.23 07:00:00 PM,12.401,0.0,,,,,
5294,01.05.23 07:10:00 PM,12.401,0.0,,,,,
5295,01.05.23 07:20:00 PM,12.401,0.0,,,,,
5296,01.05.23 07:30:00 PM,12.401,0.0,,,,,
5297,01.05.23 07:40:00 PM,12.401,0.0,,,,,
5298,01.05.23 07:50:00 PM,12.401,0.0,,,,,
5299,01.05.23 08:00:00 PM,12.401,0.0,,,,,
5300,01.05.23 08:10:00 PM,12.401,0.0,,,,,
5301,01.05.23 08:20:00 PM,12.401,0.0,,,,,
5302,01.05.23 08:30:00 PM,12.401,0.0,,,,,
5303,01.05.23 08:40:00 PM,12.497,0.0,,,,,
5304,01.05.23 08:50:00 PM,12.401,0.0,,,,,
5305,01.05.23 09:00:00 PM,12.207,0.0,,,,,
5306,01.05.23 09:10:00 PM,12.110,0.0,,,,,
5307,01.05.23 09:20:00 PM,11.916,0.0,,,,,
5308,01.05.23 09:30:00 PM,11.722,0.0,,,,,
5309,01.05.23 09:40:00 PM,11.625,0.0,,,,,
5310,01.05.23 09:50:00 PM,11.528,0.0,,,,,
5311,01.05.23 10:00:00 PM,11.528,0.0,,,,,
5312,01.05.23 10:10:00 PM,11.431,0.0,,,,,
5313,01.05.23 10:20:00 PM,11.528,0.0,,,,,
5314,01.05.23 10:30:00 PM,11.528,0.0,,,,,
5315,01.05.23 10:40:00 PM,11.431,0.0,,,,,
5316,01.05.23 10:50:00 PM,11.431,0.0,,,,,
5317,01.05.23 11:00:00 PM,11.431,0.0,,,,,
5318,01.05.23 11:10:00 PM,11.431,0.0,,,,,
5319,01.05.23 11:20:00 PM,11.431,0.0,,,,,
5320,01.05.23 11:30:00 PM,11.528,0.0,,,,,
5321,01.05.23 11:40:00 PM,11.625,0.0,,,,,
5322,01.05.23 11:50:00 PM,11.528,0.0,,,,,
5323,01.06.23 12:00:00 AM,11.625,0.0,,,,,
5324,01.06.23 12:10:00 AM,11.528,0.0,,,,,
5325,01.06.23 12:20:00 AM,11.139,0.0,,,,,
5326,01.06.23 12:30:00 AM,10.748,0.0,,,,,
5327,01.06.23 12:40:00 AM,10.846,0.0,,,,,
5328,01.06.23 12:50:00 AM,10.846,0.0,,,,,
5329,01.06.23 01:00:00 AM,10.748,0.0,,,,,
5330,01.06.23 01:10:00 AM,10.651,0.0,,,,,
5331,01.06.23 01:20:00 AM,10.357,0.0,,,,,
5332,01.06.23 01:30:00 AM,10.455,0.0,,,,,
5333,01.06.23 01:40:00 AM,10.455,0.0,,,,,
5334,01.06.23 01:50:00 AM,10.455,0.0,,,,,
5335,01.06.23 02:00:00 AM,10.455,0.0,,,,,
5336,01.06.23 02:10:00 AM,10.161,0.0,,,,,
5337,01.06.23 02:20:00 AM,9.866,0.0,,,,,
5338,01.06.23 02:30:00 AM,9.866,0.0,,,,,
5339,01.06.23 02:40:00 AM,9.768,0.0,,,,,
5340,01.06.23 02:50:00 AM,9.571,0.0,,,,,
5341,01.06.23 03:00:00 AM,9.373,0.0,,,,,
5342,01.06.23 03:10:00 AM,9.176,0.0,,,,,
5343,01.06.23 03:20:00 AM,9.077,0.0,,,,,
5344,01.06.23 03:30:00 AM,8.879,0.0,,,,,
5345,01.06.23 03:40:00 AM,8.779,0.0,,,,,
5346,01.06.23 03:50:00 AM,8.581,0.0,,,,,
5347,01.06.23 04:00:00 AM,8.581,0.0,,,,,
5348,01.06.23 04:10:00 AM,8.779,0.0,,,,,
5349,01.06.23 04:20:00 AM,8.779,0.0,,,,,
5350,01.06.23 04:30:00 AM,8.680,0.0,,,,,
5351,01.06.23 04:40:00 AM,8.779,0.0,,,,,
5352,01.06.23 04:50:00 AM,8.779,0.0,,,,,
5353,01.06.23 05:00:00 AM,8.879,0.0,,,,,
5354,01.06.23 05:10:00 AM,8.282,0.0,,,,,
5355,01.06.23 05:20:00 AM,7.983,0.0,,,,,
5356,01.06.23 05:30:00 AM,7.983,0.0,,,,,
5357,01.06.23 05:40:00 AM,8.182,0.0,,,,,
5358,01.06.23 05:50:00 AM,8.082,0.0,,,,,
5359,01.06.23 06:00:00 AM,8.182,0.0,,,,,
5360,01.06.23 06:10:00 AM,8.082,0.0,,,,,
5361,01.06.23 06:20:00 AM,7.983,0.0,,,,,
5362,01.06.23 06:30:00 AM,8.082,0.0,,,,,
5363,01.06.23 06:40:00 AM,8.182,0.0,,,,,
5364,01.06.23 06:50:00 AM,8.282,0.0,,,,,
5365,01.06.23 07:00:00 AM,8.382,0.0,,,,,
5366,01.06.23 07:10:00 AM,8.382,0.0,,,,,
5367,01.06.23 07:20:00 AM,8.382,0.0,,,,,
5368,01.06.23 07:30:00 AM,8.680,0.0,,,,,
5369,01.06.23 07:40:00 AM,8.680,0.0,,,,,
5370,01.06.23 07:50:00 AM,8.481,0.0,,,,,
5371,01.06.23 08:00:00 AM,8.382,0.0,,,,,
5372,01.06.23 08:10:00 AM,8.282,0.0,,,,,
5373,01.06.23 08:20:00 AM,8.282,0.0,,,,,
5374,01.06.23 08:30:00 AM,8.481,10.8,,,,,
5375,01.06.23 08:40:00 AM,8.680,10.8,,,,,
5376,01.06.23 08:50:00 AM,8.581,43.1,,,,,
5377,01.06.23 09:00:00 AM,8.680,75.3,,,,,
5378,01.06.23 09:10:00 AM,8.779,118.4,,,,,
5379,01.06.23 09:20:00 AM,8.978,107.6,,,,,
5380,01.06.23 09:30:00 AM,9.176,64.6,,,,,
5381,01.06.23 09:40:00 AM,9.373,75.3,,,,,
5382,01.06.23 09:50:00 AM,9.472,64.6,,,,,
5383,01.06.23 10:00:00 AM,9.768,96.9,,,,,
5384,01.06.23 10:10:00 AM,9.768,86.1,,,,,
5385,01.06.23 10:20:00 AM,9.866,129.2,,,,,
5386,01.06.23 10:30:00 AM,9.866,129.2,,,,,
5387,01.06.23 10:40:00 AM,9.965,129.2,,,,,
5388,01.06.23 10:50:00 AM,10.651,172.2,,,,,
5389,01.06.23 11:00:00 AM,10.944,193.8,,,,,
5390,01.06.23 11:10:00 AM,11.139,226.0,,,,,
5391,01.06.23 11:20:00 AM,11.236,409.0,,,,,
5392,01.06.23 11:30:00 AM,11.431,398.3,,,,,
5393,01.06.23 11:40:00 AM,11.528,387.5,,,,,
5394,01.06.23 11:50:00 AM,11.625,850.4,,,,,
5395,01.06.23 12:00:00 PM,12.207,1463.9,,,,,
5396,01.06.23 12:10:00 PM,12.497,1345.5,,,,,
5397,01.06.23 12:20:00 PM,12.594,1270.1,,,,,
5398,01.06.23 12:30:00 PM,13.269,2152.8,,,,,
5399,01.06.23 12:40:00 PM,13.076,1377.8,,,,,
5400,01.06.23 12:50:00 PM,13.269,1280.9,,,,,
5401,01.06.23 01:00:00 PM,13.461,1248.6,,,,,
5402,01.06.23 01:10:00 PM,13.558,1162.5,,,,,
5403,01.06.23 01:20:00 PM,13.654,1227.1,,,,,
5404,01.06.23 01:30:00 PM,13.654,1130.2,,,,,
5405,01.06.23 01:40:00 PM,13.461,1076.4,,,,,
5406,01.06.23 01:50:00 PM,13.173,914.9,,,,,
5407,01.06.23 02:00:00 PM,13.076,947.2,,,,,
5408,01.06.23 02:10:00 PM,13.269,1044.1,,,,,
5409,01.06.23 02:20:00 PM,13.076,193.8,,,,,
5410,01.06.23 02:30:00 PM,12.304,258.3,,,,,
5411,01.06.23 02:40:00 PM,12.401,322.9,,,,,
5412,01.06.23 02:50:00 PM,12.110,193.8,,,,,
5413,01.06.23 03:00:00 PM,12.013,139.9,,,,,
5414,01.06.23 03:10:00 PM,11.916,96.9,,,,,
5415,01.06.23 03:20:00 PM,11.916,139.9,,,,,
5416,01.06.23 03:30:00 PM,11.916,107.6,,,,,
5417,01.06.23 03:40:00 PM,11.819,118.4,,,,,
5418,01.06.23 03:50:00 PM,11.819,53.8,,,,,
5419,01.06.23 04:00:00 PM,11.722,43.1,,,,,
5420,01.06.23 04:10:00 PM,11.625,53.8,,,,,
5421,01.06.23 04:20:00 PM,11.431,21.5,,,,,
5422,01.06.23 04:30:00 PM,11.334,10.8,,,,,
5423,01.06.23 04:40:00 PM,11.334,0.0,,,,,
5424,01.06.23 04:50:00 PM,11.236,0.0,,,,,
5425,01.06.23 05:00:00 PM,11.139,0.0,,,,,
5426,01.06.23 05:10:00 PM,11.041,0.0,,,,,
5427,01.06.23 05:20:00 PM,10.944,0.0,,,,,
5428,01.06.23 05:30:00 PM,10.846,0.0,,,,,
5429,01.06.23 05:40:00 PM,10.748,0.0,,,,,
5430,01.06.23 05:50:00 PM,10.748,0.0,,,,,
5431,01.06.23 06:00:00 PM,10.651,0.0,,,,,
5432,01.06.23 06:10:00 PM,10.651,0.0,,,,,
5433,01.06.23 06:20:00 PM,10.651,0.0,,,,,
5434,01.06.23 06:30:00 PM,10.651,0.0,,,,,
5435,01.06.23 06:40:00 PM,10.651,0.0,,,,,
5436,01.06.23 06:50:00 PM,10.651,0.0,,,,,
5437,01.06.23 07:00:00 PM,10.651,0.0,,,,,
5438,01.06.23 07:10:00 PM,10.651,0.0,,,,,
5439,01.06.23 07:20:00 PM,10.651,0.0,,,,,
5440,01.06.23 07:30:00 PM,10.651,0.0,,,,,
5441,01.06.23 07:40:00 PM,10.651,0.0,,,,,
5442,01.06.23 07:50:00 PM,10.651,0.0,,,,,
5443,01.06.23 08:00:00 PM,10.651,0.0,,,,,
5444,01.06.23 08:10:00 PM,10.651,0.0,,,,,
5445,01.06.23 08:20:00 PM,10.553,0.0,,,,,
5446,01.06.23 08:30:00 PM,10.455,0.0,,,,,
5447,01.06.23 08:40:00 PM,10.455,0.0,,,,,
5448,01.06.23 08:50:00 PM,10.455,0.0,,,,,
5449,01.06.23 09:00:00 PM,10.357,0.0,,,,,
5450,01.06.23 09:10:00 PM,10.357,0.0,,,,,
5451,01.06.23 09:20:00 PM,10.259,0.0,,,,,
5452,01.06.23 09:30:00 PM,10.161,0.0,,,,,
5453,01.06.23 09:40:00 PM,10.161,0.0,,,,,
5454,01.06.23 09:50:00 PM,10.161,0.0,,,,,
5455,01.06.23 10:00:00 PM,10.161,0.0,,,,,
5456,01.06.23 10:10:00 PM,9.866,0.0,,,,,
5457,01.06.23 10:20:00 PM,9.768,0.0,,,,,
5458,01.06.23 10:30:00 PM,9.768,0.0,,,,,
5459,01.06.23 10:40:00 PM,9.768,0.0,,,,,
5460,01.06.23 10:50:00 PM,9.768,0.0,,,,,
5461,01.06.23 11:00:00 PM,9.669,0.0,,,,,
5462,01.06.23 11:10:00 PM,9.571,0.0,,,,,
5463,01.06.23 11:20:00 PM,9.571,0.0,,,,,
5464,01.06.23 11:30:00 PM,9.669,0.0,,,,,
5465,01.06.23 11:40:00 PM,9.571,0.0,,,,,
5466,01.06.23 11:50:00 PM,9.768,0.0,,,,,
5467,01.07.23 12:00:00 AM,9.669,0.0,,,,,
5468,01.07.23 12:10:00 AM,9.669,0.0,,,,,
5469,01.07.23 12:20:00 AM,9.669,0.0,,,,,
5470,01.07.23 12:30:00 AM,9.669,0.0,,,,,
5471,01.07.23 12:40:00 AM,9.571,0.0,,,,,
5472,01.07.23 12:50:00 AM,9.472,0.0,,,,,
5473,01.07.23 01:00:00 AM,9.472,0.0,,,,,
5474,01.07.23 01:10:00 AM,9.472,0.0,,,,,
5475,01.07.23 01:20:00 AM,9.472,0.0,,,,,
5476,01.07.23 01:30:00 AM,9.472,0.0,,,,,
5477,01.07.23 01:40:00 AM,9.472,0.0,,,,,
5478,01.07.23 01:50:00 AM,9.472,0.0,,,,,
5479,01.07.23 02:00:00 AM,9.472,0.0,,,,,
5480,01.07.23 02:10:00 AM,9.472,0.0,,,,,
5481,01.07.23 02:20:00 AM,9.472,0.0,,,,,
5482,01.07.23 02:30:00 AM,9.571,0.0,,,,,
5483,01.07.23 02:40:00 AM,9.571,0.0,,,,,
5484,01.07.23 02:50:00 AM,9.669,0.0,,,,,
5485,01.07.23 03:00:00 AM,9.669,0.0,,,,,
5486,01.07.23 03:10:00 AM,9.669,0.0,,,,,
5487,01.07.23 03:20:00 AM,9.571,0.0,,,,,
5488,01.07.23 03:30:00 AM,9.571,0.0,,,,,
5489,01.07.23 03:40:00 AM,9.571,0.0,,,,,
5490,01.07.23 03:50:00 AM,9.669,0.0,,,,,
5491,01.07.23 04:00:00 AM,9.669,0.0,,,,,
5492,01.07.23 04:10:00 AM,9.669,0.0,,,,,
5493,01.07.23 04:20:00 AM,9.669,0.0,,,,,
5494,01.07.23 04:30:00 AM,9.669,0.0,,,,,
5495,01.07.23 04:40:00 AM,9.669,0.0,,,,,
5496,01.07.23 04:50:00 AM,9.571,0.0,,,,,
5497,01.07.23 05:00:00 AM,9.669,0.0,,,,,
5498,01.07.23 05:10:00 AM,9.669,0.0,,,,,
5499,01.07.23 05:20:00 AM,9.669,0.0,,,,,
5500,01.07.23 05:30:00 AM,9.571,0.0,,,,,
5501,01.07.23 05:40:00 AM,9.571,0.0,,,,,
5502,01.07.23 05:50:00 AM,9.472,0.0,,,,,
5503,01.07.23 06:00:00 AM,9.472,0.0,,,,,
5504,01.07.23 06:10:00 AM,9.472,0.0,,,,,
5505,01.07.23 06:20:00 AM,9.373,0.0,,,,,
5506,01.07.23 06:30:00 AM,9.275,0.0,,,,,
5507,01.07.23 06:40:00 AM,9.373,0.0,,,,,
5508,01.07.23 06:50:00 AM,9.373,0.0,,,,,
5509,01.07.23 07:00:00 AM,9.373,0.0,,,,,
5510,01.07.23 07:10:00 AM,9.176,0.0,,,,,
5511,01.07.23 07:20:00 AM,9.275,0.0,,,,,
5512,01.07.23 07:30:00 AM,9.373,0.0,,,,,
5513,01.07.23 07:40:00 AM,9.176,0.0,,,,,
5514,01.07.23 07:50:00 AM,8.879,0.0,,,,,
5515,01.07.23 08:00:00 AM,8.680,0.0,,,,,
5516,01.07.23 08:10:00 AM,8.481,0.0,,,,,
5517,01.07.23 08:20:00 AM,8.481,0.0,,,,,
5518,01.07.23 08:30:00 AM,8.581,0.0,,,,,
5519,01.07.23 08:40:00 AM,8.879,53.8,,,,,
5520,01.07.23 08:50:00 AM,8.978,64.6,,,,,
5521,01.07.23 09:00:00 AM,8.879,118.4,,,,,
5522,01.07.23 09:10:00 AM,8.779,161.5,,,,,
5523,01.07.23 09:20:00 AM,8.581,150.7,,,,,
5524,01.07.23 09:30:00 AM,8.581,129.2,,,,,
5525,01.07.23 09:40:00 AM,8.680,129.2,,,,,
5526,01.07.23 09:50:00 AM,8.779,129.2,,,,,
5527,01.07.23 10:00:00 AM,8.978,139.9,,,,,
5528,01.07.23 10:10:00 AM,8.978,139.9,,,,,
5529,01.07.23 10:20:00 AM,8.978,150.7,,,,,
5530,01.07.23 10:30:00 AM,9.176,172.2,,,,,
5531,01.07.23 10:40:00 AM,9.472,247.6,,,,,
5532,01.07.23 10:50:00 AM,9.866,452.1,,,,,
5533,01.07.23 11:00:00 AM,10.357,990.3,,,,,
5534,01.07.23 11:10:00 AM,10.748,1280.9,,,,,
5535,01.07.23 11:20:00 AM,11.041,1334.7,,,,,
5536,01.07.23 11:30:00 AM,11.041,1356.3,,,,,
5537,01.07.23 11:40:00 AM,11.334,1377.8,,,,,
5538,01.07.23 11:50:00 AM,12.013,1345.5,,,,,
5539,01.07.23 12:00:00 PM,12.401,1345.5,,,,,
5540,01.07.23 12:10:00 PM,12.594,1324.0,,,,,
5541,01.07.23 12:20:00 PM,13.365,1324.0,,,,,
5542,01.07.23 12:30:00 PM,13.750,2152.8,,,,,
5543,01.07.23 12:40:00 PM,13.846,1324.0,,,,,
5544,01.07.23 12:50:00 PM,13.750,1259.4,,,,,
5545,01.07.23 01:00:00 PM,14.038,1227.1,,,,,
5546,01.07.23 01:10:00 PM,13.846,1216.3,,,,,
5547,01.07.23 01:20:00 PM,14.517,1184.0,,,,,
5548,01.07.23 01:30:00 PM,14.996,1151.7,,,,,
5549,01.07.23 01:40:00 PM,15.187,1076.4,,,,,
5550,01.07.23 01:50:00 PM,15.187,1054.9,,,,,
5551,01.07.23 02:00:00 PM,15.091,1097.9,,,,,
5552,01.07.23 02:10:00 PM,15.187,1076.4,,,,,
5553,01.07.23 02:20:00 PM,14.996,549.0,,,,,
5554,01.07.23 02:30:00 PM,14.804,1108.7,,,,,
5555,01.07.23 02:40:00 PM,14.900,936.5,,,,,
5556,01.07.23 02:50:00 PM,14.804,753.5,,,,,
5557,01.07.23 03:00:00 PM,14.325,344.4,,,,,
5558,01.07.23 03:10:00 PM,13.942,193.8,,,,,
5559,01.07.23 03:20:00 PM,13.654,139.9,,,,,
5560,01.07.23 03:30:00 PM,13.558,258.3,,,,,
5561,01.07.23 03:40:00 PM,13.654,172.2,,,,,
5562,01.07.23 03:50:00 PM,13.461,139.9,,,,,
5563,01.07.23 04:00:00 PM,13.173,96.9,,,,,
5564,01.07.23 04:10:00 PM,12.980,64.6,,,,,
5565,01.07.23 04:20:00 PM,12.883,53.8,,,,,
5566,01.07.23 04:30:00 PM,12.787,32.3,,,,,
5567,01.07.23 04:40:00 PM,12.980,21.5,,,,,
5568,01.07.23 04:50:00 PM,12.980,0.0,,,,,
5569,01.07.23 05:00:00 PM,12.883,0.0,,,,,
5570,01.07.23 05:10:00 PM,12.497,0.0,,,,,
5571,01.07.23 05:20:00 PM,12.401,0.0,,,,,
5572,01.07.23 05:30:00 PM,12.110,0.0,,,,,
5573,01.07.23 05:40:00 PM,11.819,0.0,,,,,
5574,01.07.23 05:50:00 PM,11.722,0.0,,,,,
5575,01.07.23 06:00:00 PM,11.625,0.0,,,,,
5576,01.07.23 06:10:00 PM,11.431,0.0,,,,,
5577,01.07.23 06:20:00 PM,11.139,0.0,,,,,
5578,01.07.23 06:30:00 PM,11.041,0.0,,,,,
5579,01.07.23 06:40:00 PM,10.944,0.0,,,,,
5580,01.07.23 06:50:00 PM,10.651,0.0,,,,,
5581,01.07.23 07:00:00 PM,10.846,0.0,,,,,
5582,01.07.23 07:10:00 PM,10.553,0.0,,,,,
5583,01.07.23 07:20:00 PM,10.553,0.0,,,,,
5584,01.07.23 07:30:00 PM,10.357,0.0,,,,,
5585,01.07.23 07:40:00 PM,10.161,0.0,,,,,
5586,01.07.23 07:50:00 PM,10.259,0.0,,,,,
5587,01.07.23 08:00:00 PM,10.455,0.0,,,,,
5588,01.07.23 08:10:00 PM,10.455,0.0,,,,,
5589,01.07.23 08:20:00 PM,10.553,0.0,,,,,
5590,01.07.23 08:30:00 PM,10.259,0.0,,,,,
5591,01.07.23 08:40:00 PM,10.748,0.0,,,,,
5592,01.07.23 08:50:00 PM,10.553,0.0,,,,,
5593,01.07.23 09:00:00 PM,9.965,0.0,,,,,
5594,01.07.23 09:10:00 PM,9.472,0.0,,,,,
5595,01.07.23 09:20:00 PM,9.275,0.0,,,,,
5596,01.07.23 09:30:00 PM,8.978,0.0,,,,,
5597,01.07.23 09:40:00 PM,8.680,0.0,,,,,
5598,01.07.23 09:50:00 PM,8.581,0.0,,,,,
5599,01.07.23 10:00:00 PM,8.481,0.0,,,,,
5600,01.07.23 10:10:00 PM,8.282,0.0,,,,,
5601,01.07.23 10:20:00 PM,8.082,0.0,,,,,
5602,01.07.23 10:30:00 PM,7.983,0.0,,,,,
5603,01.07.23 10:40:00 PM,8.182,0.0,,,,,
5604,01.07.23 10:50:00 PM,8.082,0.0,,,,,
5605,01.07.23 11:00:00 PM,7.882,0.0,,,,,
5606,01.07.23 11:10:00 PM,7.682,0.0,,,,,
5607,01.07.23 11:20:00 PM,7.582,0.0,,,,,
5608,01.07.23 11:30:00 PM,7.481,0.0,,,,,
5609,01.07.23 11:40:00 PM,7.582,0.0,,,,,
5610,01.07.23 11:50:00 PM,7.782,0.0,,,,,
5611,01.08.23 12:00:00 AM,7.682,0.0,,,,,
5612,01.08.23 12:10:00 AM,7.682,0.0,,,,,
5613,01.08.23 12:20:00 AM,7.682,0.0,,,,,
5614,01.08.23 12:30:00 AM,7.682,0.0,,,,,
5615,01.08.23 12:40:00 AM,7.582,0.0,,,,,
5616,01.08.23 12:50:00 AM,7.782,0.0,,,,,
5617,01.08.23 01:00:00 AM,8.082,0.0,,,,,
5618,01.08.23 01:10:00 AM,8.282,0.0,,,,,
5619,01.08.23 01:20:00 AM,8.282,0.0,,,,,
5620,01.08.23 01:30:00 AM,8.282,0.0,,,,,
5621,01.08.23 01:40:00 AM,8.382,0.0,,,,,
5622,01.08.23 01:50:00 AM,8.680,0.0,,,,,
5623,01.08.23 02:00:00 AM,8.680,0.0,,,,,
5624,01.08.23 02:10:00 AM,8.680,0.0,,,,,
5625,01.08.23 02:20:00 AM,8.879,0.0,,,,,
5626,01.08.23 02:30:00 AM,9.472,0.0,,,,,
5627,01.08.23 02:40:00 AM,9.768,0.0,,,,,
5628,01.08.23 02:50:00 AM,9.768,0.0,,,,,
5629,01.08.23 03:00:00 AM,9.768,0.0,,,,,
5630,01.08.23 03:10:00 AM,9.768,0.0,,,,,
5631,01.08.23 03:20:00 AM,9.373,0.0,,,,,
5632,01.08.23 03:30:00 AM,9.571,0.0,,,,,
5633,01.08.23 03:40:00 AM,9.669,0.0,,,,,
5634,01.08.23 03:50:00 AM,9.571,0.0,,,,,
5635,01.08.23 04:00:00 AM,9.472,0.0,,,,,
5636,01.08.23 04:10:00 AM,9.275,0.0,,,,,
